PAYMENTS_ID,LOAN_ID,DUE_DATE,PAID_DATE,AMOUNT_PAID,STATUS
PAY13593,LOAN20196,01-11-2023,26-10-2023,69117.19,Paid
PAY13594,LOAN20196,01-12-2023,28-11-2023,69117.19,Paid
PAY13595,LOAN20196,01-01-2024,22-12-2023,69117.19,Paid
PAY13596,LOAN20196,01-02-2024,27-01-2024,69117.19,Paid
PAY13597,LOAN20196,01-03-2024,25-02-2024,69117.19,Paid
PAY13598,LOAN20196,01-04-2024,30-03-2024,69117.19,Paid
PAY13599,LOAN20196,01-05-2024,24-04-2024,69117.19,Paid
PAY13600,LOAN20196,01-06-2024,26-05-2024,69117.19,Paid
PAY13601,LOAN20196,01-07-2024,25-06-2024,69117.19,Paid
PAY13602,LOAN20196,01-08-2024,24-07-2024,69117.19,Paid
PAY13603,LOAN20196,01-09-2024,28-08-2024,69117.19,Paid
PAY13674,LOAN20198,01-06-2025,02-06-2025,74835.3,Paid
PAY06487,LOAN20200,01-04-2025,03-04-2025,34410,Bounced
PAY06488,LOAN20200,01-05-2025,01-05-2025,21057.19327,Partial
PAY06489,LOAN20200,01-06-2025,19-08-2025,34410,Late
PAY08919,LOAN20202,01-06-2023,27-05-2023,55795.24,Paid
PAY08920,LOAN20202,01-07-2023,27-06-2023,55795.24,Paid
PAY08921,LOAN20202,01-08-2023,24-07-2023,55795.24,Paid
PAY08922,LOAN20202,01-09-2023,27-08-2023,55795.24,Paid
PAY08923,LOAN20202,01-10-2023,23-09-2023,55795.24,Paid
PAY08924,LOAN20202,01-11-2023,30-10-2023,55795.24,Paid
PAY08925,LOAN20202,01-12-2023,30-11-2023,55795.24,Paid
PAY08926,LOAN20202,01-01-2024,31-12-2023,55795.24,Paid
PAY08927,LOAN20202,01-02-2024,25-01-2024,55795.24,Paid
PAY08928,LOAN20202,01-03-2024,24-02-2024,55795.24,Paid
PAY08929,LOAN20202,01-04-2024,25-03-2024,55795.24,Paid
PAY08930,LOAN20202,01-05-2024,28-04-2024,55795.24,Paid
PAY08931,LOAN20202,01-06-2024,29-05-2024,55795.24,Paid
PAY08932,LOAN20202,01-07-2024,24-06-2024,55795.24,Paid
PAY08933,LOAN20202,01-08-2024,25-07-2024,55795.24,Paid
PAY08934,LOAN20202,01-09-2024,27-08-2024,55795.24,Paid
PAY08935,LOAN20202,01-10-2024,28-09-2024,55795.24,Paid
PAY08936,LOAN20202,01-11-2024,22-10-2024,55795.24,Paid
PAY08937,LOAN20202,01-12-2024,26-11-2024,55795.24,Paid
PAY08938,LOAN20202,01-01-2025,28-12-2024,55795.24,Paid
PAY08939,LOAN20202,01-02-2025,25-01-2025,55795.24,Paid
PAY08940,LOAN20202,01-03-2025,19-02-2025,55795.24,Paid
PAY08941,LOAN20202,01-04-2025,29-03-2025,55795.24,Paid
PAY08942,LOAN20202,01-05-2025,25-04-2025,55795.24,Paid
PAY08943,LOAN20202,01-06-2025,31-05-2025,55795.24,Paid
PAY16711,LOAN20207,01-03-2025,22-02-2025,36127.44,Paid
PAY16712,LOAN20207,01-04-2025,29-03-2025,36127.44,Paid
PAY16713,LOAN20207,01-05-2025,27-04-2025,36127.44,Paid
PAY16714,LOAN20207,01-06-2025,28-05-2025,36127.44,Paid
PAY11420,LOAN20208,01-06-2025,25-05-2025,40254.19,Paid
PAY09094,LOAN20213,01-08-2022,10-08-2022,16850.38754,Partial
PAY09095,LOAN20213,01-09-2022,01-09-2022,13889.75541,Partial
PAY09096,LOAN20213,01-10-2022,14-12-2022,20559.59,Late
PAY09097,LOAN20213,01-11-2022,02-11-2022,20559.59,Paid
PAY09098,LOAN20213,01-12-2022,05-12-2022,20559.59,Bounced
PAY09099,LOAN20213,01-01-2023,,0,Skipped
PAY09100,LOAN20213,01-02-2023,03-02-2023,20559.59,Bounced
PAY09101,LOAN20213,01-03-2023,,0,Skipped
PAY09102,LOAN20213,01-04-2023,03-04-2023,9199.71558,Partial
PAY09103,LOAN20213,01-05-2023,03-05-2023,20559.59,Bounced
PAY09104,LOAN20213,01-06-2023,,0,Skipped
PAY09105,LOAN20213,01-07-2023,,0,Skipped
PAY09106,LOAN20213,01-08-2023,,0,Skipped
PAY09107,LOAN20213,01-09-2023,06-09-2023,20559.59,Bounced
PAY09108,LOAN20213,01-10-2023,08-10-2023,11665.50601,Partial
PAY09109,LOAN20213,01-11-2023,06-11-2023,10987.77382,Partial
PAY09110,LOAN20213,01-12-2023,,0,Skipped
PAY09111,LOAN20213,01-01-2024,14-02-2024,20559.59,Late
PAY09112,LOAN20213,01-02-2024,06-02-2024,20559.59,Bounced
PAY09113,LOAN20213,01-03-2024,,0,Skipped
PAY09114,LOAN20213,01-04-2024,03-04-2024,14342.03935,Partial
PAY09115,LOAN20213,01-05-2024,17-05-2024,20559.59,Late
PAY09116,LOAN20213,01-06-2024,13-08-2024,20559.59,Late
PAY09117,LOAN20213,01-07-2024,02-07-2024,20559.59,Paid
PAY09118,LOAN20213,01-08-2024,,0,Skipped
PAY09119,LOAN20213,01-09-2024,15-09-2024,9620.313212,Partial
PAY09120,LOAN20213,01-10-2024,,0,Skipped
PAY09121,LOAN20213,01-11-2024,28-11-2024,20559.59,Late
PAY09122,LOAN20213,01-12-2024,27-11-2024,20559.59,Paid
PAY09123,LOAN20213,01-01-2025,30-03-2025,20559.59,Late
PAY09124,LOAN20213,01-02-2025,,0,Skipped
PAY09125,LOAN20213,01-03-2025,01-03-2025,7358.008315,Partial
PAY09126,LOAN20213,01-04-2025,04-04-2025,20559.59,Bounced
PAY09127,LOAN20213,01-05-2025,27-04-2025,20559.59,Paid
PAY09128,LOAN20213,01-06-2025,,0,Skipped
PAY11767,LOAN20219,01-04-2023,26-03-2023,55461.03,Paid
PAY11768,LOAN20219,01-05-2023,28-04-2023,55461.03,Paid
PAY11769,LOAN20219,01-06-2023,30-05-2023,55461.03,Paid
PAY11770,LOAN20219,01-07-2023,27-06-2023,55461.03,Paid
PAY11771,LOAN20219,01-08-2023,02-08-2023,55461.03,Paid
PAY11772,LOAN20219,01-09-2023,23-08-2023,55461.03,Paid
PAY11773,LOAN20219,01-10-2023,05-10-2023,55461.03,Late
PAY11774,LOAN20219,01-11-2023,29-10-2023,55461.03,Paid
PAY11775,LOAN20219,01-12-2023,24-11-2023,55461.03,Paid
PAY11776,LOAN20219,01-01-2024,29-12-2023,55461.03,Paid
PAY11777,LOAN20219,01-02-2024,28-01-2024,55461.03,Paid
PAY11778,LOAN20219,01-03-2024,24-02-2024,55461.03,Paid
PAY11779,LOAN20219,01-04-2024,25-03-2024,55461.03,Paid
PAY11780,LOAN20219,01-05-2024,26-04-2024,55461.03,Paid
PAY11781,LOAN20219,01-06-2024,23-05-2024,55461.03,Paid
PAY11782,LOAN20219,01-07-2024,26-06-2024,55461.03,Paid
PAY11783,LOAN20219,01-08-2024,23-07-2024,55461.03,Paid
PAY11784,LOAN20219,01-09-2024,04-09-2024,55461.03,Late
PAY11785,LOAN20219,01-10-2024,26-09-2024,55461.03,Paid
PAY11786,LOAN20219,01-11-2024,31-10-2024,55461.03,Paid
PAY11787,LOAN20219,01-12-2024,22-11-2024,55461.03,Paid
PAY11788,LOAN20219,01-01-2025,31-12-2024,55461.03,Paid
PAY11789,LOAN20219,01-02-2025,01-02-2025,55461.03,Paid
PAY11790,LOAN20219,01-03-2025,26-02-2025,55461.03,Paid
PAY11791,LOAN20219,01-04-2025,28-03-2025,55461.03,Paid
PAY11792,LOAN20219,01-05-2025,24-04-2025,55461.03,Paid
PAY11793,LOAN20219,01-06-2025,26-05-2025,55461.03,Paid
PAY16359,LOAN20221,01-04-2022,30-04-2022,65369.04,Late
PAY16360,LOAN20221,01-05-2022,,0,Skipped
PAY16361,LOAN20221,01-06-2022,15-06-2022,65369.04,Late
PAY16362,LOAN20221,01-07-2022,06-07-2022,41614.19608,Partial
PAY16363,LOAN20221,01-08-2022,10-08-2022,65369.04,Late
PAY16364,LOAN20221,01-09-2022,,0,Skipped
PAY16365,LOAN20221,01-10-2022,01-10-2022,65369.04,Bounced
PAY16366,LOAN20221,01-11-2022,06-11-2022,65369.04,Bounced
PAY16367,LOAN20221,01-12-2022,23-12-2022,65369.04,Late
PAY16368,LOAN20221,01-01-2023,30-12-2022,65369.04,Paid
PAY16369,LOAN20221,01-02-2023,07-02-2023,22837.76621,Partial
PAY16370,LOAN20221,01-03-2023,,0,Skipped
PAY16371,LOAN20221,01-04-2023,,0,Skipped
PAY16372,LOAN20221,01-05-2023,22-07-2023,65369.04,Late
PAY16373,LOAN20221,01-06-2023,26-06-2023,65369.04,Late
PAY16374,LOAN20221,01-07-2023,12-07-2023,36565.50832,Partial
PAY16375,LOAN20221,01-08-2023,27-09-2023,65369.04,Late
PAY16376,LOAN20221,01-09-2023,08-09-2023,36311.68897,Partial
PAY16377,LOAN20221,01-10-2023,,0,Skipped
PAY16378,LOAN20221,01-11-2023,08-11-2023,44592.946,Partial
PAY16379,LOAN20221,01-12-2023,12-01-2024,65369.04,Late
PAY16380,LOAN20221,01-01-2024,02-01-2024,65369.04,Bounced
PAY16381,LOAN20221,01-02-2024,08-03-2024,65369.04,Late
PAY16382,LOAN20221,01-03-2024,,0,Skipped
PAY16383,LOAN20221,01-04-2024,07-04-2024,65369.04,Bounced
PAY16384,LOAN20221,01-05-2024,,0,Skipped
PAY16385,LOAN20221,01-06-2024,29-06-2024,65369.04,Late
PAY16386,LOAN20221,01-07-2024,02-07-2024,65369.04,Bounced
PAY13862,LOAN20224,01-12-2022,04-12-2022,101035.79,Bounced
PAY13863,LOAN20224,01-01-2023,07-01-2023,101035.79,Bounced
PAY13864,LOAN20224,01-02-2023,17-04-2023,101035.79,Late
PAY13865,LOAN20224,01-03-2023,02-03-2023,83044.98982,Partial
PAY13866,LOAN20224,01-04-2023,27-03-2023,101035.79,Paid
PAY13867,LOAN20224,01-05-2023,,0,Skipped
PAY13868,LOAN20224,01-06-2023,27-08-2023,101035.79,Late
PAY13869,LOAN20224,01-07-2023,05-07-2023,71701.12719,Partial
PAY13870,LOAN20224,01-08-2023,01-09-2023,101035.79,Late
PAY13871,LOAN20224,01-09-2023,24-10-2023,101035.79,Late
PAY13872,LOAN20224,01-10-2023,,0,Skipped
PAY13873,LOAN20224,01-11-2023,13-11-2023,45635.78885,Partial
PAY13874,LOAN20224,01-12-2023,09-12-2023,47602.42054,Partial
PAY13875,LOAN20224,01-01-2024,02-01-2024,101035.79,Bounced
PAY13876,LOAN20224,01-02-2024,19-04-2024,101035.79,Late
PAY13877,LOAN20224,01-03-2024,,0,Skipped
PAY13878,LOAN20224,01-04-2024,06-04-2024,101035.79,Bounced
PAY13879,LOAN20224,01-05-2024,15-05-2024,85098.7929,Partial
PAY13880,LOAN20224,01-06-2024,,0,Skipped
PAY13881,LOAN20224,01-07-2024,01-07-2024,101035.79,Paid
PAY13882,LOAN20224,01-08-2024,04-09-2024,101035.79,Late
PAY13883,LOAN20224,01-09-2024,23-09-2024,101035.79,Late
PAY13884,LOAN20224,01-10-2024,01-10-2024,101035.79,Bounced
PAY13885,LOAN20224,01-11-2024,,0,Skipped
PAY13886,LOAN20224,01-12-2024,,0,Skipped
PAY13887,LOAN20224,01-01-2025,06-01-2025,101035.79,Bounced
PAY13888,LOAN20224,01-02-2025,07-02-2025,67201.03283,Partial
PAY13889,LOAN20224,01-03-2025,04-03-2025,101035.79,Bounced
PAY13890,LOAN20224,01-04-2025,01-04-2025,101035.79,Bounced
PAY13891,LOAN20224,01-05-2025,,0,Skipped
PAY13892,LOAN20224,01-06-2025,01-08-2025,101035.79,Late
PAY11098,LOAN20226,01-08-2024,05-08-2024,12202.13,Bounced
PAY11099,LOAN20226,01-09-2024,05-09-2024,12202.13,Bounced
PAY11100,LOAN20226,01-10-2024,04-10-2024,12202.13,Bounced
PAY11101,LOAN20226,01-11-2024,22-11-2024,12202.13,Late
PAY11102,LOAN20226,01-12-2024,07-12-2024,10413.49109,Partial
PAY11103,LOAN20226,01-01-2025,03-01-2025,12202.13,Bounced
PAY11104,LOAN20226,01-02-2025,,0,Skipped
PAY11105,LOAN20226,01-03-2025,27-05-2025,12202.13,Late
PAY11106,LOAN20226,01-04-2025,13-04-2025,9213.014591,Partial
PAY11107,LOAN20226,01-05-2025,19-06-2025,12202.13,Late
PAY11108,LOAN20226,01-06-2025,,0,Skipped
PAY04393,LOAN20228,01-01-2023,11-02-2023,41253.82,Late
PAY04394,LOAN20228,01-02-2023,14-04-2023,41253.82,Late
PAY04395,LOAN20228,01-03-2023,27-02-2023,41253.82,Paid
PAY04396,LOAN20228,01-04-2023,,0,Skipped
PAY04397,LOAN20228,01-05-2023,07-05-2023,17096.45001,Partial
PAY04398,LOAN20228,01-06-2023,02-06-2023,41253.82,Bounced
PAY04399,LOAN20228,01-07-2023,,0,Skipped
PAY04400,LOAN20228,01-08-2023,18-08-2023,41253.82,Late
PAY04401,LOAN20228,01-09-2023,04-11-2023,41253.82,Late
PAY04402,LOAN20228,01-10-2023,01-10-2023,41253.82,Bounced
PAY04403,LOAN20228,01-11-2023,04-11-2023,41253.82,Bounced
PAY04404,LOAN20228,01-12-2023,07-01-2024,41253.82,Late
PAY04405,LOAN20228,01-01-2024,04-01-2024,41253.82,Bounced
PAY04406,LOAN20228,01-02-2024,,0,Skipped
PAY04407,LOAN20228,01-03-2024,13-05-2024,41253.82,Late
PAY04408,LOAN20228,01-04-2024,04-05-2024,41253.82,Late
PAY04409,LOAN20228,01-05-2024,12-06-2024,41253.82,Late
PAY04410,LOAN20228,01-06-2024,01-06-2024,41253.82,Bounced
PAY04411,LOAN20228,01-07-2024,29-06-2024,41253.82,Paid
PAY04412,LOAN20228,01-08-2024,02-08-2024,41253.82,Bounced
PAY04413,LOAN20228,01-09-2024,18-11-2024,41253.82,Late
PAY04414,LOAN20228,01-10-2024,14-11-2024,41253.82,Late
PAY04415,LOAN20228,01-11-2024,03-11-2024,22011.41966,Partial
PAY04416,LOAN20228,01-12-2024,15-12-2024,32261.97399,Partial
PAY04417,LOAN20228,01-01-2025,01-01-2025,41253.82,Paid
PAY04418,LOAN20228,01-02-2025,07-02-2025,41253.82,Bounced
PAY04419,LOAN20228,01-03-2025,02-05-2025,41253.82,Late
PAY04420,LOAN20228,01-04-2025,03-04-2025,18718.22118,Partial
PAY04421,LOAN20228,01-05-2025,19-06-2025,41253.82,Late
PAY04422,LOAN20228,01-06-2025,31-05-2025,41253.82,Paid
PAY03136,LOAN20234,01-10-2022,15-10-2022,8221.670714,Partial
PAY03137,LOAN20234,01-11-2022,12-11-2022,12073.89095,Partial
PAY03138,LOAN20234,01-12-2022,06-12-2022,18212.25,Bounced
PAY03139,LOAN20234,01-01-2023,07-01-2023,18212.25,Late
PAY03140,LOAN20234,01-02-2023,03-02-2023,18212.25,Bounced
PAY03141,LOAN20234,01-03-2023,24-02-2023,18212.25,Paid
PAY03142,LOAN20234,01-04-2023,04-04-2023,18212.25,Bounced
PAY03143,LOAN20234,01-05-2023,02-05-2023,18212.25,Bounced
PAY03144,LOAN20234,01-06-2023,03-06-2023,18212.25,Paid
PAY03145,LOAN20234,01-07-2023,14-07-2023,13338.60808,Partial
PAY03146,LOAN20234,01-08-2023,10-10-2023,18212.25,Late
PAY03147,LOAN20234,01-09-2023,22-11-2023,18212.25,Late
PAY03148,LOAN20234,01-10-2023,02-10-2023,18212.25,Paid
PAY03149,LOAN20234,01-11-2023,02-11-2023,18212.25,Bounced
PAY03150,LOAN20234,01-12-2023,,0,Skipped
PAY03151,LOAN20234,01-01-2024,15-01-2024,9780.088046,Partial
PAY03152,LOAN20234,01-02-2024,,0,Skipped
PAY03153,LOAN20234,01-03-2024,06-03-2024,6222.651792,Partial
PAY03154,LOAN20234,01-04-2024,,0,Skipped
PAY03155,LOAN20234,01-05-2024,,0,Skipped
PAY03156,LOAN20234,01-06-2024,27-07-2024,18212.25,Late
PAY03157,LOAN20234,01-07-2024,02-08-2024,18212.25,Late
PAY03158,LOAN20234,01-08-2024,05-08-2024,18212.25,Bounced
PAY03159,LOAN20234,01-09-2024,04-09-2024,18212.25,Bounced
PAY03160,LOAN20234,01-10-2024,01-10-2024,12298.52021,Partial
PAY03161,LOAN20234,01-11-2024,18-01-2025,18212.25,Late
PAY03162,LOAN20234,01-12-2024,01-12-2024,18212.25,Bounced
PAY03163,LOAN20234,01-01-2025,08-01-2025,18212.25,Late
PAY03164,LOAN20234,01-02-2025,07-02-2025,18212.25,Bounced
PAY03165,LOAN20234,01-03-2025,02-03-2025,18212.25,Paid
PAY03166,LOAN20234,01-04-2025,04-04-2025,18212.25,Bounced
PAY03167,LOAN20234,01-05-2025,26-05-2025,18212.25,Late
PAY03168,LOAN20234,01-06-2025,05-06-2025,11038.54727,Partial
PAY08664,LOAN20237,01-07-2024,28-06-2024,19246.42,Paid
PAY08665,LOAN20237,01-08-2024,15-09-2024,19246.42,Late
PAY08666,LOAN20237,01-09-2024,01-09-2024,15862.66391,Partial
PAY08667,LOAN20237,01-10-2024,,0,Skipped
PAY08668,LOAN20237,01-11-2024,05-11-2024,19246.42,Bounced
PAY08669,LOAN20237,01-12-2024,30-11-2024,19246.42,Paid
PAY08670,LOAN20237,01-01-2025,09-01-2025,9258.661992,Partial
PAY08671,LOAN20237,01-02-2025,03-02-2025,13648.71766,Partial
PAY08672,LOAN20237,01-03-2025,13-03-2025,17176.14875,Partial
PAY08673,LOAN20237,01-04-2025,,0,Skipped
PAY08674,LOAN20237,01-05-2025,,0,Skipped
PAY08675,LOAN20237,01-06-2025,10-08-2025,19246.42,Late
PAY14024,LOAN20238,01-08-2022,,0,Skipped
PAY14025,LOAN20238,01-09-2022,02-10-2022,22139.53,Late
PAY14026,LOAN20238,01-10-2022,04-10-2022,22139.53,Bounced
PAY14027,LOAN20238,01-11-2022,07-12-2022,22139.53,Late
PAY14028,LOAN20238,01-12-2022,09-01-2023,22139.53,Late
PAY14029,LOAN20238,01-01-2023,,0,Skipped
PAY14030,LOAN20238,01-02-2023,07-04-2023,22139.53,Late
PAY14031,LOAN20238,01-03-2023,05-03-2023,22139.53,Bounced
PAY14032,LOAN20238,01-04-2023,,0,Skipped
PAY14033,LOAN20238,01-05-2023,,0,Skipped
PAY14034,LOAN20238,01-06-2023,22-08-2023,22139.53,Late
PAY14035,LOAN20238,01-07-2023,06-07-2023,22139.53,Bounced
PAY14036,LOAN20238,01-08-2023,,0,Skipped
PAY14037,LOAN20238,01-09-2023,,0,Skipped
PAY14038,LOAN20238,01-10-2023,,0,Skipped
PAY14039,LOAN20238,01-11-2023,02-11-2023,22139.53,Bounced
PAY14040,LOAN20238,01-12-2023,05-12-2023,22139.53,Bounced
PAY14041,LOAN20238,01-01-2024,04-03-2024,22139.53,Late
PAY14042,LOAN20238,01-02-2024,,0,Skipped
PAY14043,LOAN20238,01-03-2024,07-03-2024,22139.53,Bounced
PAY14044,LOAN20238,01-04-2024,11-04-2024,16271.95711,Partial
PAY14045,LOAN20238,01-05-2024,01-05-2024,22139.53,Bounced
PAY14046,LOAN20238,01-06-2024,02-06-2024,22139.53,Paid
PAY14047,LOAN20238,01-07-2024,05-07-2024,14861.96011,Partial
PAY14048,LOAN20238,01-08-2024,13-08-2024,22139.53,Late
PAY14049,LOAN20238,01-09-2024,03-09-2024,22139.53,Bounced
PAY14050,LOAN20238,01-10-2024,01-10-2024,16976.46083,Partial
PAY14051,LOAN20238,01-11-2024,09-11-2024,10088.56177,Partial
PAY14052,LOAN20238,01-12-2024,28-02-2025,22139.53,Late
PAY14053,LOAN20238,01-01-2025,08-01-2025,19669.45773,Partial
PAY14054,LOAN20238,01-02-2025,02-02-2025,22139.53,Paid
PAY14055,LOAN20238,01-03-2025,,0,Skipped
PAY03412,LOAN20240,01-09-2024,07-09-2024,11697.19779,Partial
PAY03413,LOAN20240,01-10-2024,12-10-2024,14503.48,Late
PAY03414,LOAN20240,01-11-2024,05-11-2024,9020.671635,Partial
PAY03415,LOAN20240,01-12-2024,02-12-2024,14503.48,Bounced
PAY03416,LOAN20240,01-01-2025,01-01-2025,14503.48,Bounced
PAY03417,LOAN20240,01-02-2025,06-02-2025,6389.44478,Partial
PAY03418,LOAN20240,01-03-2025,01-04-2025,14503.48,Late
PAY03419,LOAN20240,01-04-2025,01-04-2025,14503.48,Bounced
PAY03420,LOAN20240,01-05-2025,03-05-2025,14503.48,Bounced
PAY03421,LOAN20240,01-06-2025,,0,Skipped
PAY17058,LOAN20242,01-02-2024,07-02-2024,11423.76721,Partial
PAY17059,LOAN20242,01-03-2024,03-04-2024,19935.19,Late
PAY17060,LOAN20242,01-04-2024,15-06-2024,19935.19,Late
PAY17061,LOAN20242,01-05-2024,10-05-2024,16859.07871,Partial
PAY17062,LOAN20242,01-06-2024,23-06-2024,19935.19,Late
PAY17063,LOAN20242,01-07-2024,,0,Skipped
PAY17064,LOAN20242,01-08-2024,28-08-2024,19935.19,Late
PAY17065,LOAN20242,01-09-2024,06-09-2024,19935.19,Bounced
PAY17066,LOAN20242,01-10-2024,02-10-2024,19935.19,Bounced
PAY17067,LOAN20242,01-11-2024,05-11-2024,19935.19,Bounced
PAY17068,LOAN20242,01-12-2024,29-11-2024,19935.19,Paid
PAY17069,LOAN20242,01-01-2025,01-03-2025,19935.19,Late
PAY17070,LOAN20242,01-02-2025,,0,Skipped
PAY17071,LOAN20242,01-03-2025,07-03-2025,19935.19,Bounced
PAY17072,LOAN20242,01-04-2025,20-06-2025,19935.19,Late
PAY17073,LOAN20242,01-05-2025,,0,Skipped
PAY17074,LOAN20242,01-06-2025,03-06-2025,19935.19,Paid
PAY17704,LOAN20243,01-08-2021,24-07-2021,31932.06,Paid
PAY17705,LOAN20243,01-09-2021,27-08-2021,31932.06,Paid
PAY17706,LOAN20243,01-10-2021,24-09-2021,31932.06,Paid
PAY17707,LOAN20243,01-11-2021,23-10-2021,31932.06,Paid
PAY17708,LOAN20243,01-12-2021,24-11-2021,31932.06,Paid
PAY17709,LOAN20243,01-01-2022,27-12-2021,31932.06,Paid
PAY17710,LOAN20243,01-02-2022,30-01-2022,31932.06,Paid
PAY17711,LOAN20243,01-03-2022,24-02-2022,31932.06,Paid
PAY17712,LOAN20243,01-04-2022,24-03-2022,31932.06,Paid
PAY17713,LOAN20243,01-05-2022,25-04-2022,31932.06,Paid
PAY17714,LOAN20243,01-06-2022,24-05-2022,31932.06,Paid
PAY17715,LOAN20243,01-07-2022,27-06-2022,31932.06,Paid
PAY17716,LOAN20243,01-08-2022,25-07-2022,31932.06,Paid
PAY17717,LOAN20243,01-09-2022,22-08-2022,31932.06,Paid
PAY17718,LOAN20243,01-10-2022,21-09-2022,31932.06,Paid
PAY17719,LOAN20243,01-11-2022,29-10-2022,31932.06,Paid
PAY17720,LOAN20243,01-12-2022,21-11-2022,31932.06,Paid
PAY17721,LOAN20243,01-01-2023,25-12-2022,31932.06,Paid
PAY17722,LOAN20243,01-02-2023,29-01-2023,31932.06,Paid
PAY17723,LOAN20243,01-03-2023,28-02-2023,31932.06,Paid
PAY17724,LOAN20243,01-04-2023,24-03-2023,31932.06,Paid
PAY17725,LOAN20243,01-05-2023,28-04-2023,31932.06,Paid
PAY17726,LOAN20243,01-06-2023,29-05-2023,31932.06,Paid
PAY17727,LOAN20243,01-07-2023,25-06-2023,31932.06,Paid
PAY17728,LOAN20243,01-08-2023,27-07-2023,31932.06,Paid
PAY12011,LOAN20244,01-12-2021,26-02-2022,92498.48,Late
PAY12012,LOAN20244,01-01-2022,04-01-2022,69518.63572,Partial
PAY12013,LOAN20244,01-02-2022,07-02-2022,39008.43806,Partial
PAY12014,LOAN20244,01-03-2022,15-03-2022,51408.94902,Partial
PAY12015,LOAN20244,01-04-2022,17-04-2022,92498.48,Late
PAY12016,LOAN20244,01-05-2022,27-04-2022,92498.48,Paid
PAY12017,LOAN20244,01-06-2022,04-08-2022,92498.48,Late
PAY12018,LOAN20244,01-07-2022,07-07-2022,92498.48,Bounced
PAY12019,LOAN20244,01-08-2022,06-08-2022,92498.48,Late
PAY12020,LOAN20244,01-09-2022,29-08-2022,92498.48,Paid
PAY12021,LOAN20244,01-10-2022,,0,Skipped
PAY12022,LOAN20244,01-11-2022,,0,Skipped
PAY12023,LOAN20244,01-12-2022,07-02-2023,92498.48,Late
PAY12024,LOAN20244,01-01-2023,20-01-2023,92498.48,Late
PAY12025,LOAN20244,01-02-2023,05-02-2023,46894.03743,Partial
PAY12026,LOAN20244,01-03-2023,08-03-2023,55761.41336,Partial
PAY12027,LOAN20244,01-04-2023,05-05-2023,92498.48,Late
PAY12028,LOAN20244,01-05-2023,05-05-2023,92498.48,Bounced
PAY12029,LOAN20244,01-06-2023,,0,Skipped
PAY12030,LOAN20244,01-07-2023,04-07-2023,92498.48,Bounced
PAY12031,LOAN20244,01-08-2023,12-08-2023,59917.74048,Partial
PAY12032,LOAN20244,01-09-2023,28-08-2023,92498.48,Paid
PAY12033,LOAN20244,01-10-2023,15-10-2023,56532.88065,Partial
PAY12034,LOAN20244,01-11-2023,,0,Skipped
PAY12035,LOAN20244,01-12-2023,,0,Skipped
PAY12036,LOAN20244,01-01-2024,31-01-2024,92498.48,Late
PAY12037,LOAN20244,01-02-2024,,0,Skipped
PAY12038,LOAN20244,01-03-2024,08-03-2024,78882.09601,Partial
PAY12039,LOAN20244,01-04-2024,29-06-2024,92498.48,Late
PAY12040,LOAN20244,01-05-2024,04-05-2024,92498.48,Bounced
PAY12041,LOAN20244,01-06-2024,28-06-2024,92498.48,Late
PAY12042,LOAN20244,01-07-2024,,0,Skipped
PAY12043,LOAN20244,01-08-2024,01-08-2024,77485.09958,Partial
PAY12044,LOAN20244,01-09-2024,,0,Skipped
PAY12045,LOAN20244,01-10-2024,28-11-2024,92498.48,Late
PAY12046,LOAN20244,01-11-2024,,0,Skipped
PAY12047,LOAN20244,01-12-2024,26-12-2024,92498.48,Late
PAY00630,LOAN20250,01-11-2021,26-01-2022,45375.19,Late
PAY00631,LOAN20250,01-12-2021,,0,Skipped
PAY00632,LOAN20250,01-01-2022,08-01-2022,27594.03991,Partial
PAY00633,LOAN20250,01-02-2022,,0,Skipped
PAY00634,LOAN20250,01-03-2022,01-03-2022,45375.19,Bounced
PAY00635,LOAN20250,01-04-2022,03-04-2022,45375.19,Bounced
PAY00636,LOAN20250,01-05-2022,13-05-2022,45375.19,Late
PAY00637,LOAN20250,01-06-2022,02-06-2022,45375.19,Bounced
PAY00638,LOAN20250,01-07-2022,,0,Skipped
PAY00639,LOAN20250,01-08-2022,02-08-2022,45375.19,Bounced
PAY00640,LOAN20250,01-09-2022,07-10-2022,45375.19,Late
PAY00641,LOAN20250,01-10-2022,,0,Skipped
PAY00642,LOAN20250,01-11-2022,29-11-2022,45375.19,Late
PAY00643,LOAN20250,01-12-2022,13-12-2022,17607.04974,Partial
PAY00644,LOAN20250,01-01-2023,13-01-2023,30326.71059,Partial
PAY00645,LOAN20250,01-02-2023,04-02-2023,26932.81526,Partial
PAY00646,LOAN20250,01-03-2023,,0,Skipped
PAY00647,LOAN20250,01-04-2023,05-04-2023,45375.19,Bounced
PAY00648,LOAN20250,01-05-2023,11-07-2023,45375.19,Late
PAY00649,LOAN20250,01-06-2023,19-06-2023,45375.19,Late
PAY00650,LOAN20250,01-07-2023,06-07-2023,45375.19,Bounced
PAY00651,LOAN20250,01-08-2023,06-08-2023,14336.05646,Partial
PAY00652,LOAN20250,01-09-2023,01-09-2023,45375.19,Paid
PAY00653,LOAN20250,01-10-2023,,0,Skipped
PAY00654,LOAN20250,01-11-2023,03-11-2023,45375.19,Bounced
PAY00655,LOAN20250,01-12-2023,,0,Skipped
PAY00656,LOAN20250,01-01-2024,02-01-2024,45375.19,Bounced
PAY00657,LOAN20250,01-02-2024,01-02-2024,45375.19,Paid
