LOAN_ID,CUSTOMER_ID,LOAN_AMOUNT,LOAN_TYPE,RATE_OF_INTEREST,EMI,TERM_MONTHS,LOAN_STATUS,ISSUE_DATE
LOAN21483,CUST10641,"7,31,523.00",Asset,8,"22,923.27",36,Active,21-09-2021
LOAN21484,CUST10841,"26,39,903.00",Personal,12,"60,985.88",57,Active,27-03-2024
LOAN21485,CUST10096,"2,62,396.00",Asset,10,"10,222.91",29,Active,25-12-2021
LOAN21486,CUST10946,"16,18,384.00",Business,13,"36,823.21",60,Active,06-09-2024
LOAN21487,CUST10821,"28,25,194.00",Education,13,"1,34,314.87",24,Active,11-12-2022
LOAN21488,CUST10898,"15,63,371.00",Asset,8,"65,691.07",26,Active,19-03-2025
LOAN21489,CUST10955,"15,84,234.00",Asset,9,"65,035.59",27,Active,27-09-2021
LOAN21490,CUST10993,"19,02,523.00",Asset,8,"74,711.76",28,Active,05-04-2024
LOAN21491,CUST10490,"4,52,518.00",Education,14,"11,656.38",52,Active,22-12-2021
LOAN21492,CUST10369,"26,64,231.00",Business,13,"1,14,338.76",27,Closed,12-01-2024
LOAN21493,CUST10595,"29,44,450.00",Education,15,"79,552.05",50,Active,07-01-2025
LOAN21494,CUST10811,"9,15,155.00",Personal,14,"31,277.83",36,Active,02-05-2025
LOAN21495,CUST10772,"4,09,854.00",Business,15,"14,207.72",36,Active,06-07-2023
LOAN21496,CUST10529,"2,00,637.00",Business,15,"5,856.62",45,Active,14-04-2024
LOAN21497,CUST10501,"8,04,379.00",Business,15,"21,425.21",51,Active,20-04-2024
LOAN21498,CUST10924,"8,94,879.00",Education,13,"36,124.04",29,Closed,09-06-2021
LOAN21499,CUST10454,"7,17,202.00",Asset,9,"19,197.71",44,Active,20-11-2021
LOAN21500,CUST10059,"6,34,726.00",Business,12,"15,269.34",54,Active,20-10-2022
LOAN21501,CUST10785,"28,69,973.00",Business,15,"91,613.60",40,Active,24-08-2024
LOAN21502,CUST10875,"10,83,939.00",Business,14,"28,320.22",51,Active,06-01-2023
LOAN21503,CUST10163,"14,59,167.00",Business,13,"48,077.79",37,Closed,01-11-2023
LOAN21504,CUST10809,"26,48,349.00",Asset,8,"75,647.59",40,Active,17-12-2024
LOAN21505,CUST10880,"17,42,947.00",Personal,12,"49,158.78",44,Active,01-07-2022
LOAN21506,CUST10971,"18,73,287.00",Education,15,"62,230.28",38,Active,14-01-2025
LOAN21507,CUST10612,"17,55,626.00",Asset,10,"54,091.87",38,Active,14-10-2024
LOAN21508,CUST10632,"21,22,144.00",Business,15,"55,746.53",52,Closed,08-09-2023
LOAN21509,CUST10103,"18,26,634.00",Asset,10,"71,165.43",29,Closed,11-10-2022
LOAN21510,CUST10079,"28,12,993.00",Asset,8,"82,149.35",39,Active,06-11-2021
LOAN21511,CUST10363,"21,41,919.00",Education,14,"59,462.27",47,Active,27-11-2022
LOAN21512,CUST10872,"27,23,421.00",Asset,8,"1,10,552.66",27,Closed,30-11-2022
LOAN21513,CUST10456,"17,07,017.00",Asset,10,"38,817.58",55,Active,14-09-2021
LOAN21514,CUST10343,"28,07,966.00",Personal,13,"94,611.47",36,Active,22-03-2025
LOAN21515,CUST10922,"5,51,507.00",Business,13,"12,856.63",58,Active,24-10-2023
LOAN21516,CUST10566,"22,88,858.00",Asset,10,"57,087.23",49,Active,17-08-2021
LOAN21517,CUST10939,"8,43,636.00",Business,12,"23,372.97",45,Active,14-01-2023
LOAN21518,CUST10576,"7,27,189.00",Business,13,"33,360.40",25,Active,10-05-2024
LOAN21519,CUST10028,"7,33,710.00",Asset,10,"19,267.75",46,Closed,17-03-2022
LOAN21520,CUST10976,"10,18,246.00",Education,13,"30,305.13",42,Active,12-04-2025
LOAN21521,CUST10510,"17,10,284.00",Asset,10,"42,656.81",49,Active,15-04-2023
LOAN21522,CUST10046,"8,89,600.00",Personal,15,"24,034.88",50,Active,22-06-2024
LOAN21523,CUST10020,"9,12,241.00",Asset,8,"19,016.30",58,Active,15-10-2021
LOAN21524,CUST10262,"3,78,742.00",Personal,12,"11,087.91",42,Active,14-12-2021
LOAN21525,CUST10785,"17,26,622.00",Asset,10,"45,342.32",46,Active,29-06-2023
LOAN21526,CUST10470,"27,03,279.00",Personal,12,"71,187.70",48,Active,28-08-2021
LOAN21527,CUST10009,"19,14,405.00",Business,14,"57,916.97",42,Closed,08-06-2021
LOAN21528,CUST10218,"23,52,408.00",Asset,8,"54,562.61",51,Closed,10-05-2025
LOAN21529,CUST10614,"26,39,632.00",Personal,13,"67,638.33",51,Active,22-10-2022
LOAN21530,CUST10165,"14,68,482.00",Education,13,"49,478.96",36,Active,25-11-2024
LOAN21531,CUST10611,"16,88,836.00",Personal,15,"79,075.47",25,Active,10-08-2021
LOAN21532,CUST10962,"19,10,442.00",Business,12,"49,508.61",49,Active,28-02-2022
LOAN21533,CUST10008,"24,45,734.00",Business,15,"95,651.23",31,Active,08-09-2021
LOAN21534,CUST10339,"16,33,199.00",Business,14,"38,447.74",59,Active,01-09-2023
LOAN21535,CUST10195,"13,89,458.00",Asset,9,"30,046.97",57,Closed,07-04-2023
LOAN21536,CUST10579,"3,83,349.00",Personal,13,"17,586.46",25,Active,22-01-2023
LOAN21537,CUST10891,"17,44,512.00",Asset,8,"36,888.61",57,Active,21-05-2025
LOAN21538,CUST10655,"28,81,782.00",Education,12,"65,721.13",58,Active,09-01-2022
LOAN21539,CUST10963,"10,88,111.00",Education,14,"26,916.68",55,Active,20-07-2021
LOAN21540,CUST10470,"26,38,485.00",Asset,10,"64,741.07",50,Active,12-12-2024
LOAN21541,CUST10404,"29,83,437.00",Education,14,"72,860.17",56,Active,08-01-2023
LOAN21542,CUST10862,"16,98,531.00",Business,12,"72,095.05",27,Active,02-10-2024
LOAN21543,CUST10731,"23,91,526.00",Asset,9,"65,272.83",43,Active,09-09-2024
LOAN21544,CUST10591,"26,76,365.00",Education,13,"92,287.05",35,Active,02-09-2023
LOAN21545,CUST10995,"22,05,507.00",Education,12,"61,103.67",45,Active,03-06-2022
LOAN21546,CUST10800,"5,89,584.00",Asset,10,"17,393.19",40,Active,26-11-2021
LOAN21547,CUST10080,"51,148.00",Business,13,"1,685.26",37,Active,01-06-2022
LOAN21548,CUST10856,"3,99,727.00",Asset,9,"12,411.85",37,Active,27-04-2024
LOAN21549,CUST10928,"1,32,838.00",Asset,9,"2,913.77",56,Active,05-10-2021
LOAN21550,CUST10326,"28,60,683.00",Personal,15,"1,09,014.64",32,Closed,21-12-2023
LOAN21551,CUST10990,"13,54,702.00",Business,14,"48,496.65",34,Active,07-03-2025
LOAN21552,CUST10936,"25,49,773.00",Business,12,"84,688.95",36,Active,26-06-2022
LOAN21553,CUST10448,"27,87,876.00",Asset,10,"92,162.73",35,Active,04-06-2025
LOAN21554,CUST10370,"27,55,740.00",Business,13,"65,894.77",56,Active,29-07-2023
LOAN21555,CUST10872,"21,45,705.00",Asset,10,"56,347.74",46,Closed,15-05-2022
LOAN21556,CUST10326,"5,90,250.00",Education,13,"19,448.03",37,Active,10-12-2024
LOAN21557,CUST10575,"3,96,837.00",Business,14,"16,695.23",28,Active,19-05-2022
LOAN21558,CUST10234,"6,08,903.00",Business,15,"16,451.11",50,Active,01-09-2022
LOAN21559,CUST10724,"1,94,582.00",Asset,10,"5,864.46",39,Closed,01-09-2024
LOAN21560,CUST10709,"11,46,771.00",Education,14,"42,068.17",33,Active,20-10-2022
LOAN21561,CUST10047,"16,36,415.00",Education,15,"47,767.15",45,Active,06-02-2025
LOAN21562,CUST10512,"25,59,399.00",Asset,9,"75,934.64",39,Active,26-11-2021
LOAN21563,CUST10153,"24,50,112.00",Personal,13,"64,706.53",49,Active,09-02-2023
LOAN21564,CUST10178,"14,74,187.00",Asset,9,"35,465.79",50,Active,23-06-2023
LOAN21565,CUST10406,"22,98,479.00",Business,15,"83,397.71",34,Active,18-08-2021
LOAN21566,CUST10786,"7,55,072.00",Asset,8,"31,727.27",26,Active,18-06-2024
LOAN21567,CUST10477,"6,57,529.00",Asset,10,"17,912.09",44,Active,18-06-2021
LOAN21568,CUST10703,"21,35,934.00",Asset,8,"86,704.62",27,Active,09-05-2025
LOAN21569,CUST10337,"5,10,170.00",Education,12,"12,818.94",51,Active,07-03-2023
LOAN21570,CUST10012,"25,03,643.00",Personal,12,"67,025.30",47,Active,07-06-2024
LOAN21571,CUST10600,"53,521.00",Personal,14,"1,682.08",40,Active,30-10-2022
LOAN21572,CUST10718,"8,67,669.00",Personal,14,"27,819.16",39,Active,15-09-2023
LOAN21573,CUST10859,"27,56,020.00",Asset,8,"75,451.48",42,Closed,03-12-2024
LOAN21574,CUST10155,"2,37,221.00",Education,13,"8,179.91",35,Closed,03-04-2022
LOAN21575,CUST10963,"15,69,203.00",Business,12,"53,358.68",35,Active,16-07-2023
LOAN21576,CUST10488,"12,09,844.00",Asset,8,"24,869.74",59,Active,30-01-2024
LOAN21577,CUST10365,"26,40,789.00",Personal,12,"82,106.34",39,Closed,16-03-2023
LOAN21578,CUST10638,"24,75,766.00",Education,14,"62,896.97",53,Active,26-09-2022
LOAN21579,CUST10360,"9,04,285.00",Education,14,"30,233.58",37,Active,26-07-2022
LOAN21580,CUST10722,"18,88,317.00",Business,13,"58,424.04",40,Active,12-05-2024
LOAN21581,CUST10432,"28,26,287.00",Asset,8,"66,655.60",50,Active,09-02-2022
LOAN21582,CUST10943,"23,81,456.00",Business,13,"86,217.94",33,Active,11-09-2024
LOAN21583,CUST10661,"17,76,932.00",Personal,12,"70,890.74",29,Active,15-01-2023
LOAN21584,CUST10475,"10,57,466.00",Education,12,"42,187.63",29,Active,07-05-2022
LOAN21585,CUST10633,"18,36,881.00",Personal,14,"79,702.24",27,Active,05-03-2024
LOAN21586,CUST10482,"10,35,159.00",Asset,8,"23,622.02",52,Closed,14-04-2023
LOAN21587,CUST10628,"12,87,024.00",Education,13,"39,043.58",41,Active,20-10-2024
LOAN21588,CUST10245,"5,65,004.00",Asset,10,"21,363.60",30,Active,27-10-2024
LOAN21589,CUST10869,"20,63,638.00",Asset,10,"69,950.10",34,Active,17-02-2024
LOAN21590,CUST10521,"81,122.00",Business,13,"2,865.02",34,Active,31-08-2023
LOAN21591,CUST10439,"12,46,565.00",Personal,12,"40,473.53",37,Active,20-09-2022
LOAN21592,CUST10850,"24,82,209.00",Personal,13,"59,354.15",56,Active,05-04-2022
LOAN21593,CUST10038,"2,56,975.00",Business,12,"8,738.10",35,Closed,18-08-2024
LOAN21594,CUST10081,"2,04,328.00",Business,15,"5,159.58",55,Active,22-04-2024
LOAN21595,CUST10737,"9,32,624.00",Business,15,"40,911.20",27,Active,10-02-2025
LOAN21596,CUST10045,"11,27,315.00",Business,12,"44,974.25",29,Active,25-02-2023
LOAN21597,CUST10894,"19,64,387.00",Education,14,"85,234.72",27,Active,27-11-2024
LOAN21598,CUST10850,"14,98,459.00",Asset,10,"38,004.79",48,Closed,13-07-2023
LOAN21599,CUST10267,"6,80,756.00",Asset,9,"16,112.73",51,Active,10-07-2021
LOAN21600,CUST10387,"9,97,585.00",Business,15,"24,284.24",58,Active,06-05-2025
LOAN21601,CUST10514,"22,93,408.00",Business,12,"67,140.95",42,Active,28-01-2023
LOAN21602,CUST10313,"5,87,565.00",Asset,10,"18,959.07",36,Closed,13-12-2023
LOAN21603,CUST10433,"12,56,719.00",Asset,9,"31,826.82",47,Active,15-02-2024
LOAN21604,CUST10006,"3,79,525.00",Asset,9,"12,687.72",34,Active,26-09-2021
LOAN21605,CUST10999,"21,55,470.00",Asset,10,"58,718.28",44,Active,28-11-2022
LOAN21606,CUST10941,"5,38,343.00",Asset,9,"12,540.71",52,Active,20-01-2025
LOAN21607,CUST10491,"8,56,549.00",Education,14,"21,188.51",55,Active,12-07-2024
LOAN21608,CUST10969,"18,27,172.00",Business,14,"74,627.68",29,Active,17-01-2024
LOAN21609,CUST10615,"21,70,607.00",Asset,10,"82,073.71",30,Active,17-09-2022
LOAN21610,CUST10913,"14,47,910.00",Asset,8,"47,735.32",34,Active,25-03-2022
LOAN21611,CUST10409,"1,58,411.00",Education,14,"5,296.26",37,Active,19-06-2023
LOAN21612,CUST10017,"26,23,114.00",Asset,8,"86,479.95",34,Active,27-07-2023
LOAN21613,CUST10589,"10,04,981.00",Asset,10,"27,377.21",44,Closed,09-10-2023
LOAN21614,CUST10885,"12,90,787.00",Business,14,"51,242.13",30,Active,16-04-2024
LOAN21615,CUST10043,"8,34,406.00",Business,13,"39,669.18",24,Active,10-10-2021
LOAN21616,CUST10727,"5,68,230.00",Personal,14,"13,376.91",59,Active,28-04-2024
LOAN21617,CUST10598,"19,97,931.00",Asset,10,"47,503.22",52,Closed,01-02-2022
LOAN21618,CUST10835,"2,78,122.00",Business,12,"12,200.90",26,Active,15-08-2023
LOAN21619,CUST10415,"24,56,075.00",Business,14,"1,06,569.05",27,Active,18-07-2024
LOAN21620,CUST10285,"6,72,327.00",Personal,13,"31,963.65",24,Active,30-07-2024
LOAN21621,CUST10364,"5,22,252.00",Personal,14,"12,918.99",55,Active,05-09-2024
LOAN21622,CUST10382,"20,03,050.00",Education,15,"63,940.19",40,Active,26-10-2023
LOAN21623,CUST10697,"12,17,253.00",Education,13,"31,191.08",51,Active,12-03-2023
LOAN21624,CUST10967,"10,03,142.00",Education,13,"28,283.66",45,Closed,19-01-2024
LOAN21625,CUST10371,"8,03,695.00",Asset,10,"17,299.54",59,Active,24-05-2022
LOAN21626,CUST10754,"10,81,701.00",Personal,14,"27,863.47",52,Closed,01-12-2022
LOAN21627,CUST10991,"21,31,137.00",Asset,8,"63,671.70",38,Active,04-02-2023
LOAN21628,CUST10385,"29,92,772.00",Personal,12,"89,337.31",41,Closed,01-01-2025
LOAN21629,CUST10654,"27,24,092.00",Asset,10,"74,208.40",44,Active,18-04-2022
LOAN21630,CUST10720,"23,05,622.00",Asset,9,"49,858.98",57,Active,08-09-2023
LOAN21631,CUST10097,"18,31,799.00",Business,13,"60,355.57",37,Active,06-10-2024
LOAN21632,CUST10273,"26,00,206.00",Education,12,"1,06,932.00",28,Active,25-07-2023
LOAN21633,CUST10419,"29,64,324.00",Asset,10,"1,15,489.68",29,Closed,04-11-2024
LOAN21634,CUST10781,"21,79,062.00",Business,14,"51,298.10",59,Active,01-10-2024
LOAN21635,CUST10192,"1,40,991.00",Personal,15,"5,372.87",32,Active,17-07-2023
LOAN21636,CUST10564,"28,61,724.00",Asset,9,"98,215.74",33,Active,16-03-2025
LOAN21637,CUST10753,"26,10,804.00",Business,12,"1,14,533.04",26,Active,02-02-2024
LOAN21638,CUST10576,"25,74,407.00",Education,12,"63,732.10",52,Active,19-03-2025
LOAN21639,CUST10622,"21,72,649.00",Personal,12,"84,186.05",30,Active,19-07-2024
LOAN21640,CUST10774,"10,61,179.00",Asset,9,"26,874.70",47,Active,04-08-2023
LOAN21641,CUST10845,"20,26,925.00",Education,13,"54,377.32",48,Active,06-04-2023
LOAN21642,CUST10164,"23,58,767.00",Asset,9,"50,303.00",58,Closed,21-11-2023
LOAN21643,CUST10170,"5,44,491.00",Education,14,"14,879.02",48,Active,15-05-2025
LOAN21644,CUST10636,"16,47,467.00",Business,15,"48,089.76",45,Active,19-11-2023
LOAN21645,CUST10645,"8,19,479.00",Personal,15,"20,187.68",57,Active,25-09-2024
LOAN21646,CUST10229,"21,58,218.00",Education,14,"50,807.40",59,Active,30-08-2021
LOAN21647,CUST10876,"3,20,677.00",Asset,9,"7,844.70",49,Closed,31-07-2024
LOAN21648,CUST10970,"19,19,887.00",Education,15,"86,946.47",26,Active,03-03-2025
LOAN21649,CUST10082,"17,14,044.00",Education,14,"50,919.88",43,Active,31-03-2025
LOAN21650,CUST10041,"2,11,337.00",Asset,10,"5,452.91",47,Active,16-09-2024
LOAN21651,CUST10139,"13,46,096.00",Personal,15,"39,959.63",44,Closed,16-11-2023
LOAN21652,CUST10333,"28,57,204.00",Education,14,"1,28,035.75",26,Closed,24-08-2022
LOAN21653,CUST10201,"17,92,525.00",Education,15,"65,039.74",34,Active,04-05-2025
LOAN21654,CUST10039,"29,08,879.00",Education,12,"75,382.84",49,Active,02-09-2022
LOAN21655,CUST10167,"1,38,653.00",Personal,12,"3,162.08",58,Active,08-08-2022
LOAN21656,CUST10696,"12,26,810.00",Asset,8,"33,586.34",42,Active,07-04-2022
LOAN21657,CUST10370,"15,86,808.00",Asset,10,"41,670.71",46,Active,18-12-2024
LOAN21658,CUST10012,"18,89,194.00",Business,13,"86,668.36",25,Closed,21-04-2022
LOAN21659,CUST10374,"13,15,454.00",Personal,12,"31,210.95",55,Active,04-09-2023
LOAN21660,CUST10524,"23,48,651.00",Personal,14,"62,263.88",50,Active,12-02-2023
LOAN21661,CUST10737,"22,86,587.00",Asset,9,"64,991.12",41,Active,16-02-2024
LOAN21662,CUST10582,"23,51,375.00",Asset,10,"62,875.98",45,Active,11-12-2022
LOAN21663,CUST10638,"1,04,893.00",Personal,13,"4,001.68",31,Closed,09-07-2022
LOAN21664,CUST10698,"2,72,800.00",Asset,8,"7,468.44",42,Active,25-12-2021
LOAN21665,CUST10793,"5,04,252.00",Personal,14,"16,859.00",37,Active,12-07-2021
LOAN21666,CUST10101,"1,01,490.00",Asset,9,"2,135.07",59,Active,23-07-2023
LOAN21667,CUST10597,"21,53,048.00",Business,13,"77,948.68",33,Active,22-09-2024
LOAN21668,CUST10907,"16,08,982.00",Business,13,"42,492.61",49,Closed,26-01-2022
LOAN21669,CUST10134,"20,98,032.00",Asset,9,"72,005.46",33,Active,07-10-2021
LOAN21670,CUST10659,"5,55,878.00",Business,13,"17,551.62",39,Active,03-01-2022
LOAN21671,CUST10428,"8,61,071.00",Business,15,"23,964.25",48,Active,13-09-2021
LOAN21672,CUST10672,"4,48,224.00",Personal,12,"10,936.47",53,Active,20-02-2025
LOAN21673,CUST10731,"12,64,383.00",Personal,13,"39,922.38",39,Active,10-05-2023
LOAN21674,CUST10541,"13,03,428.00",Personal,15,"42,431.34",39,Closed,02-04-2022
LOAN21675,CUST10975,"16,07,217.00",Business,15,"72,786.49",26,Active,24-05-2024
LOAN21676,CUST10155,"2,86,717.00",Business,12,"11,791.07",28,Active,27-10-2024
LOAN21677,CUST10876,"3,98,765.00",Asset,10,"11,522.01",41,Active,18-01-2024
LOAN21678,CUST10931,"10,87,415.00",Education,14,"48,728.76",26,Active,04-02-2022
LOAN21679,CUST10313,"15,94,164.00",Personal,12,"56,955.40",33,Active,30-04-2024
LOAN21680,CUST10301,"22,91,993.00",Personal,14,"56,697.20",55,Active,10-10-2022
LOAN21681,CUST10022,"20,44,843.00",Personal,14,"49,316.47",57,Active,26-01-2023
LOAN21682,CUST10339,"20,64,126.00",Education,13,"62,617.99",41,Active,30-12-2021
LOAN21683,CUST10247,"15,91,203.00",Asset,9,"65,321.68",27,Active,30-09-2022
LOAN21684,CUST10325,"18,29,300.00",Business,13,"73,844.29",29,Active,01-03-2025
LOAN21685,CUST10059,"3,10,772.00",Education,15,"9,386.76",43,Active,13-03-2024
LOAN21686,CUST10163,"20,91,498.00",Asset,10,"45,019.52",59,Active,12-01-2024
LOAN21687,CUST10762,"9,72,175.00",Education,15,"32,978.80",37,Active,11-01-2025
LOAN21688,CUST10910,"2,77,452.00",Business,14,"7,466.21",49,Active,17-11-2022
LOAN21689,CUST10649,"3,22,679.00",Business,13,"8,797.38",47,Active,01-08-2023
LOAN21690,CUST10462,"1,96,866.00",Personal,13,"5,859.14",42,Active,03-07-2024
LOAN21691,CUST10516,"26,52,521.00",Asset,10,"1,22,400.39",24,Active,18-06-2021
LOAN21692,CUST10944,"24,60,441.00",Personal,13,"91,396.28",32,Active,31-07-2023
LOAN21693,CUST10700,"12,12,851.00",Asset,9,"26,227.85",57,Active,30-11-2022
LOAN21694,CUST10681,"29,65,060.00",Personal,14,"1,08,770.33",33,Closed,18-01-2024
LOAN21695,CUST10821,"3,62,223.00",Business,13,"8,341.11",59,Active,13-01-2022
LOAN21696,CUST10003,"13,16,214.00",Business,12,"31,228.98",55,Closed,20-11-2023
LOAN21697,CUST10432,"12,13,867.00",Asset,10,"50,391.61",27,Active,16-10-2023
LOAN21698,CUST10705,"6,75,339.00",Asset,9,"22,576.94",34,Active,16-05-2023
LOAN21699,CUST10459,"27,98,421.00",Education,14,"66,670.35",58,Active,10-04-2022
LOAN21700,CUST10121,"26,26,437.00",Personal,14,"1,13,961.06",27,Closed,30-05-2025
LOAN21701,CUST10250,"73,878.00",Education,14,"1,781.75",57,Active,09-05-2025
LOAN21702,CUST10423,"27,35,737.00",Personal,13,"84,642.99",40,Active,12-06-2021
LOAN21703,CUST10049,"12,60,053.00",Education,14,"50,022.04",30,Active,18-04-2024
LOAN21704,CUST10858,"9,91,738.00",Business,14,"23,346.87",59,Active,10-04-2024
LOAN21705,CUST10848,"5,38,700.00",Asset,9,"12,750.42",51,Active,12-02-2025
LOAN21706,CUST10097,"13,38,238.00",Education,13,"47,263.16",34,Active,26-04-2022
LOAN21707,CUST10815,"4,58,366.00",Asset,8,"12,548.67",42,Closed,27-08-2022
LOAN21708,CUST10497,"27,21,999.00",Personal,13,"89,686.59",37,Active,16-03-2023
LOAN21709,CUST10331,"16,60,365.00",Asset,8,"43,665.06",44,Active,23-12-2022
LOAN21710,CUST10303,"16,07,201.00",Business,15,"41,653.07",53,Active,26-11-2024
LOAN21711,CUST10250,"4,76,075.00",Asset,10,"12,283.67",47,Active,10-10-2024
LOAN21712,CUST10361,"27,66,717.00",Asset,10,"96,242.27",33,Active,22-10-2021
LOAN21713,CUST10009,"3,38,993.00",Personal,13,"8,440.72",53,Active,16-04-2025
LOAN21714,CUST10230,"17,80,076.00",Education,12,"44,067.62",52,Active,20-01-2023
LOAN21715,CUST10955,"29,17,333.00",Personal,12,"80,824.84",45,Active,05-02-2024
LOAN21716,CUST10235,"3,93,541.00",Business,14,"12,368.35",40,Active,02-12-2021
LOAN21717,CUST10163,"15,20,257.00",Personal,15,"49,489.92",39,Active,11-09-2024
LOAN21718,CUST10957,"6,80,019.00",Asset,9,"14,705.38",57,Active,24-10-2022
LOAN21719,CUST10747,"17,26,227.00",Asset,10,"36,677.22",60,Active,16-12-2022
LOAN21720,CUST10198,"14,07,102.00",Asset,8,"32,636.84",51,Active,21-07-2021
LOAN21721,CUST10295,"22,28,255.00",Business,15,"59,351.16",51,Active,18-12-2021
LOAN21722,CUST10298,"10,18,709.00",Personal,12,"29,823.34",42,Active,29-07-2021
LOAN21723,CUST10936,"15,93,782.00",Asset,9,"63,318.91",28,Closed,17-09-2021
LOAN21724,CUST10379,"21,77,332.00",Personal,15,"92,642.50",28,Active,23-08-2022
LOAN21725,CUST10746,"16,47,547.00",Personal,15,"44,512.81",50,Active,31-05-2024
LOAN21726,CUST10493,"17,24,128.00",Education,13,"71,716.85",28,Active,10-02-2023
LOAN21727,CUST10395,"24,03,088.00",Asset,9,"56,878.39",51,Closed,19-03-2022
LOAN21728,CUST10834,"10,24,227.00",Education,14,"45,897.20",26,Active,10-07-2024
LOAN21729,CUST10329,"8,14,470.00",Personal,14,"21,917.33",49,Active,20-08-2022
LOAN21730,CUST10542,"4,60,459.00",Personal,15,"13,222.89",46,Active,19-01-2024
LOAN21731,CUST10595,"26,24,774.00",Personal,12,"66,965.15",50,Active,01-02-2024
LOAN21732,CUST10001,"20,86,171.00",Business,12,"58,839.21",44,Active,28-03-2023
LOAN21733,CUST10318,"20,41,914.00",Asset,10,"69,213.73",34,Active,05-10-2024
LOAN21734,CUST10343,"7,46,307.00",Asset,8,"20,431.63",42,Closed,17-06-2022
LOAN21735,CUST10744,"6,80,517.00",Personal,15,"28,120.52",29,Active,11-02-2025
LOAN21736,CUST10979,"22,67,371.00",Personal,13,"74,707.14",37,Active,24-09-2022
LOAN21737,CUST10135,"16,04,252.00",Personal,14,"42,529.50",50,Active,02-05-2023
LOAN21738,CUST10572,"21,06,617.00",Business,12,"53,745.55",50,Active,16-04-2024
LOAN21739,CUST10483,"26,37,355.00",Personal,13,"1,20,990.87",25,Active,08-08-2023
LOAN21740,CUST10615,"5,08,958.00",Asset,9,"14,775.13",40,Active,12-12-2024
LOAN21741,CUST10649,"21,57,580.00",Asset,10,"99,561.37",24,Closed,29-10-2023
LOAN21742,CUST10418,"17,86,400.00",Asset,9,"46,062.23",46,Closed,19-02-2024
LOAN21743,CUST10750,"21,36,592.00",Education,13,"48,614.03",60,Active,28-05-2025
LOAN21744,CUST10935,"9,15,324.00",Personal,15,"40,152.31",27,Active,19-08-2021
LOAN21745,CUST10100,"25,93,304.00",Asset,10,"1,07,656.56",27,Active,03-06-2021
LOAN21746,CUST10851,"21,83,462.00",Personal,14,"91,859.88",28,Active,16-08-2023
LOAN21747,CUST10776,"77,665.00",Education,15,"2,388.13",42,Closed,02-06-2024
LOAN21748,CUST10443,"22,43,473.00",Business,15,"59,756.50",51,Closed,25-06-2022
LOAN21749,CUST10922,"25,11,928.00",Asset,8,"60,261.18",49,Active,17-01-2024
LOAN21750,CUST10897,"19,21,548.00",Education,13,"44,794.79",58,Closed,22-12-2022
LOAN21751,CUST10414,"25,61,661.00",Asset,10,"77,205.26",39,Closed,14-04-2022
LOAN21752,CUST10896,"5,02,512.00",Education,15,"11,954.73",60,Closed,10-03-2022
LOAN21753,CUST10390,"13,04,143.00",Business,13,"62,001.34",24,Active,04-04-2025
LOAN21754,CUST10028,"22,65,341.00",Asset,9,"57,370.50",47,Active,12-10-2023
LOAN21755,CUST10414,"16,13,306.00",Education,15,"38,818.70",59,Active,26-11-2024
LOAN21756,CUST10308,"18,39,942.00",Business,13,"47,854.76",50,Active,26-06-2021
LOAN21757,CUST10495,"20,66,256.00",Asset,9,"58,728.71",41,Active,27-04-2023
LOAN21758,CUST10969,"11,31,086.00",Asset,9,"27,669.67",49,Active,06-01-2024
LOAN21759,CUST10536,"10,48,056.00",Business,13,"24,432.10",58,Active,25-01-2022
LOAN21760,CUST10596,"25,74,631.00",Asset,8,"59,716.93",51,Closed,09-04-2023
LOAN21761,CUST10897,"2,77,283.00",Personal,15,"7,962.67",46,Closed,29-07-2021
LOAN21762,CUST10391,"28,33,652.00",Personal,14,"1,22,952.11",27,Active,11-05-2025
LOAN21763,CUST10887,"27,59,914.00",Education,13,"65,151.63",57,Active,20-04-2024
LOAN21764,CUST10067,"19,93,912.00",Asset,8,"56,954.22",40,Active,29-07-2024
LOAN21765,CUST10426,"12,61,671.00",Business,14,"50,086.27",30,Active,04-05-2023
LOAN21766,CUST10754,"12,60,373.00",Asset,9,"53,536.78",26,Closed,25-09-2023
LOAN21767,CUST10993,"27,27,657.00",Personal,13,"69,893.90",51,Active,06-12-2023
LOAN21768,CUST10578,"14,52,884.00",Asset,9,"30,564.72",59,Active,19-06-2021
LOAN21769,CUST10602,"20,77,409.00",Business,14,"66,605.78",39,Active,16-05-2022
LOAN21770,CUST10806,"17,10,255.00",Asset,8,"46,821.60",42,Active,22-11-2021
LOAN21771,CUST10402,"1,42,215.00",Business,12,"4,421.69",39,Active,18-10-2023
LOAN21772,CUST10024,"14,33,455.00",Asset,10,"52,661.43",31,Closed,18-10-2023
LOAN21773,CUST10893,"27,52,688.00",Business,12,"1,03,709.53",31,Active,25-07-2021
LOAN21774,CUST10499,"22,28,876.00",Personal,15,"87,170.04",31,Active,21-04-2023
LOAN21775,CUST10743,"3,67,102.00",Business,15,"16,103.58",27,Active,25-04-2025
LOAN21776,CUST10804,"7,77,293.00",Personal,15,"24,812.29",40,Active,15-07-2021
LOAN21777,CUST10796,"64,689.00",Personal,13,"1,567.33",55,Closed,31-08-2021
LOAN21778,CUST10907,"9,09,565.00",Asset,9,"19,669.30",57,Active,20-04-2024
LOAN21779,CUST10285,"4,98,754.00",Education,14,"20,370.74",29,Active,20-10-2021
